"","orig.ident","nCount_RNA","nFeature_RNA","percent_mt","percent_ERCC","S.Score","G2M.Score","Phase","old.ident"
"KCNEKI","XRA",473278,1526,5.26540426556907,0.00126775383601182,0.00715710243427681,-0.0525890688363586,"S","XRA"
"SSRXKH","XRA",656580,2470,4.04337628316428,0.0210180023759481,-0.0252811068915624,-0.0895226136023373,"G1","XRA"
"JIHDOG","XRA",443329,1537,3.28717498742469,0,0.0350604136575723,-0.0842130302122945,"S","XRA"
"FXKTQR","XRA",490821,1483,5.72876873646401,0,-0.0096521303514293,0.0324053937259721,"G2M","XRA"
"QKGWSG","XRA",621518,1921,6.90358123175837,0.0585662844841179,0.0573963182549705,0.092587024122963,"G2M","XRA"
"JQFQUM","XRA",699656,2814,4.44518449066398,0.00242976548475251,-0.019322004265725,-0.00378679949456727,"G1","XRA"
"ELEQKB","XRA",332592,1655,4.61255832972531,0.0796772020974648,-0.0181870323113097,0.0558615553808575,"G2M","XRA"
"NPXZNE","XRA",615930,855,9.26728686701411,0,-0.0394082902224628,-0.0457467992114995,"G1","XRA"
"WSJLZP","XRA",817310,2265,5.4926527266276,0,0.0490388120582,-0.00567452874392649,"S","XRA"
"WSMFOE","XRA",324325,722,12.66507361443,0,-0.0212295856646878,-0.0438028304186056,"G1","XRA"
"EGBSWB","XRA",1234935,1771,6.21943665051197,8.09759218096499e-05,-0.0300929228278152,0.0383791716318433,"G2M","XRA"
"XBFYKA","XRA",648234,2146,4.42000882397406,0,-0.0179613679161394,-0.00939993465583235,"G1","XRA"
"MXDVXH","XRA",607352,1961,3.21230522003714,0.00872640577457554,0.0323295798325192,-0.056105306311171,"S","XRA"
"KHQBLF","XRA",489981,1799,14.4656629542778,0.0812276394390803,0.0143379168428209,-0.0551795706372451,"S","XRA"
"XAOBJT","XRA",390785,1715,8.77566948577863,0,0.0188728034607675,-0.0854093708649131,"S","XRA"
"PLKIPR","XRA",368327,1126,3.39236602258319,0,-0.068742302660494,-0.0763041685131006,"G1","XRA"
"YFRSIT","XRA",624658,1490,4.0215605979592,0,-0.0764856024130606,-0.0716942844605405,"G1","XRA"
"ZUMZFF","XRA",787048,2083,7.39929457923786,0.0193126721623078,-0.0439982466083099,0.00166661828700268,"G2M","XRA"
"ZMQZAM","XRA",790403,2158,14.2698091985987,0.00657892239781479,-0.0447505140250955,0.0372998503745319,"G2M","XRA"
"WAQOTZ","XRA",634779,2312,2.59980245093174,0.03260977442543,-0.017816523055027,-0.0565716445131196,"G1","XRA"
"UDWMJI","XRA",806532,1344,3.73153204088616,0,-0.0448708126042877,-0.00581017264967225,"G1","XRA"
"RXKXSB","XRA",306293,1335,9.61693541804742,0,-0.0534043144343214,-0.0282281256641171,"G1","XRA"
"KMMBTF","XRA",235931,1004,9.68842585332152,0.000423852736605194,-0.0588055553744632,0.0247486200713781,"G2M","XRA"
"JUSMFP","XRA",674919,2320,3.4226329381748,0,-0.0396856947223809,-0.00690757809084616,"G1","XRA"
"EJCBQD","XRA",393431,1303,12.9959255879684,0.00355843845553604,-0.0162213888481035,0.0616873641891553,"G2M","XRA"
"ONAMUW","XRA",626211,1542,3.95154348933506,0,-0.0399678004638224,0.0241885087940873,"G2M","XRA"
"HQELOG","XRA",309956,1229,3.61373872420602,0,-0.00160619467585986,-0.0790783044843985,"G1","XRA"
"SMGPIG","XRA",292734,1162,3.57970034229027,0.00854017640588384,-0.0609669691230039,0.00221501511242486,"G2M","XRA"
"FOUVXJ","XRA",435569,1225,8.17161000897676,0,0.0108513315392499,-0.0553389763304423,"S","XRA"
"NLBVVN","XRA",668818,2515,5.28335062752498,0.0378279292722385,0.00190981226710284,-0.0157879483157557,"S","XRA"
"IHRDJN","XRA",813978,2373,4.47727088447108,0.0249392489723309,0.0209566277691147,-0.0566501628974812,"S","XRA"
"IIDMUG","XRA",719169,2130,8.84590409208406,0.0034762343760646,-0.00268333205079917,0.010672737449402,"G2M","XRA"
"HOXHTT","XRA",513225,1110,8.2626528325783,0,-0.0597882323753397,-0.036791297422967,"G1","XRA"
"WVEEDX","XRA",711435,1271,9.58049575857246,0,-0.000843996082224192,-0.0323783057073069,"G1","XRA"
"VTGSFA","XRA",755419,2530,4.92362516696032,0.00661884331741722,0.0151455780417982,-0.0504869822454013,"S","XRA"
"IMPNZV","XRA",1062064,2817,3.61842600822549,0.0564937706202263,-0.0390658464527445,-0.0419884689754157,"G1","XRA"
"WCDDPU","XRA",43075,327,8.26001160766106,0,-0.0278131788952552,-0.0409496830035068,"G1","XRA"
"UXPFYW","XRA",674947,2844,9.27865447212892,0.0980817753097651,-0.0453672792276852,-0.021794262354932,"G1","XRA"
"QRAYSJ","XRA",640255,2069,2.84808396654458,0.0178054056586829,0.00187418849245749,-0.0635131038200817,"S","XRA"
"VMDDKA","XRA",1168183,1617,7.84979750604143,0,-0.0652557490917839,-0.0694391946348329,"G1","XRA"
"IWTXKN","XRA",1178759,2883,4.36518406222137,0.00704130360828634,-0.05851738170058,-0.0187410757517502,"G1","XRA"
"VUGKTC","XRA",626667,1894,6.36622001796808,0,0.076302030467828,0.0170171149202671,"S","XRA"
"XQVQYH","XRA",478387,1944,6.82501823837186,0,-0.0600798532601684,-0.0108381733050158,"G1","XRA"
"KEGKJA","XRA",527120,2479,3.7936333282744,0.0559644862649871,-0.0544721278632348,-0.0355761728553805,"G1","XRA"
"LJVHWW","XRA",334774,1001,6.97515338706112,0.0621314677961849,-0.0205475397189878,0.0428680778922469,"G2M","XRA"
"EMNKGC","XRA",482279,1294,5.77466570180331,0,-0.00915267832485363,-0.0579337010448211,"G1","XRA"
"AQOLKO","XRA",591883,960,7.52716330761316,0.0638639731163085,-0.0387423307159458,0.0305629068070925,"G2M","XRA"
"EDAHML","XRA",1132254,2874,4.03036774434005,0,-0.0631954993742344,-0.0541968038460822,"G1","XRA"
"XULKDS","XRA",867556,1524,10.0505327609976,0,-0.0679291618986877,-0.0817658985158292,"G1","XRA"
"DTNHJA","XRA",626309,1967,5.39270551756401,0.0113362573426216,-0.0267454960758338,-0.00878048635387109,"G1","XRA"
"BVTVCO","XRA",870493,1584,4.7620141689824,0,-0.00160311187164593,0.0324707745198769,"G2M","XRA"
"MYHHJS","XRA",56097,300,7.24459418507229,0,0.0468441719789996,-0.0332828768453758,"S","XRA"
"TSFVRV","XRA",535578,2139,8.60453566053871,0,0.0209346345177425,0.0158088791971566,"S","XRA"
"OOAMER","XRA",1152340,2649,3.82369786694899,0.0157939497023448,-0.061907843287694,-0.0504819388097785,"G1","XRA"
"MOQMDZ","XRA",1035946,1715,3.79614381444593,0.000289590384054767,-0.0323960378098593,-0.0353562649674906,"G1","XRA"
"YRITKK","XRA",214400,658,4.68703358208955,0,-0.0436807545525055,0.0503350327086724,"G2M","XRA"
"CDDVXY","XRA",1202009,2706,5.48664777052418,0,0.00861651676310915,0.0264696008150792,"G2M","XRA"
"GYPCKI","XRA",435069,1258,3.21765053359352,0,-0.0645272231966691,-0.0171364222144943,"G1","XRA"
"JSWDQX","XRA",397693,890,0.342726676104432,0.0286653272750589,-0.0744313436785571,0.062347051468424,"G2M","XRA"
"WSTEHU","XRA",562040,1677,9.71994875809551,0,-0.0307520480260565,-0.0787714372229463,"G1","XRA"
"BXIZKV","XRA",6790,1012,5.8321060382916,0.0147275405007364,0.00852594280723348,0.0051412207421352,"S","XRA"
"TAYGFO","XRA",1226284,1543,8.2493941044652,0.0963072175776574,0.0478641918167715,-0.0526359098103174,"S","XRA"
"WKYKAN","XRA",751287,781,1.25557876018086,0,0.20799081088837,0.011378399668589,"S","XRA"
"PJGILE","XRA",1069237,2568,4.6824978933576,0.000187049269712889,0.00446434875106817,0.0348651897717183,"G2M","XRA"
"LIDMGO","XRA",475030,2577,8.52914552765088,0,0.0184019395570281,-0.00635337905817776,"S","XRA"
"SXOVCA","XRA",267330,949,4.4633972992182,0.0288033516627389,-0.03918060155736,-0.0389024679939529,"G1","XRA"
"GMTAVX","XRA",66464,533,12.6429345209437,0,-0.0289990575688979,-0.0452201366143724,"G1","XRA"
"ADPJTS","XRA",386158,1060,7.42468108908789,0.00258961357786191,-0.0556733216443962,-0.0573355944299817,"G1","XRA"
"BISSIR","XRA",519256,1444,5.50653242331336,0,0.00690958393296749,0.0639101613803593,"G2M","XRA"
"KFSLXA","XRA",620558,1335,11.3520412274115,0,-0.00860300035345153,-0.0356334093780973,"G1","XRA"
"OHWHUW","XRA",178605,980,6.37608129671622,0,-0.00775734785552474,-0.0340875701333272,"G1","XRA"
"UTJDPS","XRA",669370,2184,7.81794821996803,0.0404858299595142,0.0551546259636518,-0.0564104575139209,"S","XRA"
"URZUBF","XRA",795216,2005,9.60871008631617,0,-0.065323871646922,-0.00883995998001066,"G1","XRA"
"JQWOWP","XRA",515336,1891,5.51213189064998,0,0.0028521497153899,-0.00908521855088883,"S","XRA"
"UBKACV","XRA",189434,1183,4.54723016987447,0,-0.0814405598832672,-0.0680511092797448,"G1","XRA"
"VMSEOS","XRA",949929,2113,7.31886277816553,0,0.0292872263150345,-0.0662104158689334,"S","XRA"
"YIPGAZ","XRA",933783,2577,4.43636262386443,0,-0.0376768567978418,0.026472521183918,"G2M","XRA"
"DBGEIS","XRA",778700,2039,2.50956722743033,0.0104019519712341,-7.44236102816764e-05,0.00478797576815611,"G2M","XRA"
"GHDYZZ","XRA",69885,435,3.69177935179223,0,-0.0306684070501993,-0.0403551263275431,"G1","XRA"
"HDFUGC","XRA",1014264,928,14.4212946530686,0,-0.00410308040130916,-0.0600862912500763,"G1","XRA"
"OQCVVL","XRA",1054944,1283,12.4059665726332,0,0.077867829020292,0.0461676029442403,"S","XRA"
"PHWNGU","XRA",2049423,2381,4.52839652916943,0.000341559551151714,-0.0304037340672614,-0.027412963123211,"G1","XRA"
"YXZKRI","XRA",1943904,2000,6.92611363524125,0,-0.048288008781516,-0.0408539207042214,"G1","XRA"
"XIQDAN","XRA",15953,392,10.3804926972983,0,-0.0306430227420988,0.0207099921740647,"G2M","XRA"
"KZTILW","XRA",447866,1748,7.06528291944466,0,-0.0571491168490892,-0.0534867690046573,"G1","XRA"
"OIKFEB","XRA",474760,1193,7.68114415704777,0,-0.0656950913860107,-0.00569683330063095,"G1","XRA"
"TUFFVM","XRA",512212,1581,4.18537636759779,0,0.03346391819593,-0.000136600035387055,"S","XRA"
"VWJKCV","XRA",1025947,2058,8.00986795614198,0.00770020283698866,-0.023117686577933,-0.0330678975226495,"G1","XRA"
"BYXRQT","XRA",688646,1288,3.07124415156699,0,0.0571347116785442,-0.0476721453501947,"S","XRA"
"KYDJJT","XRA",858758,1717,2.79391865927304,0.0353999613395159,-0.0229031313429413,0.06003687257132,"G2M","XRA"
"APUWXB","XRA",1057865,2109,12.2578022715564,0.000945300203712194,0.116529549247547,0.0105415042100254,"S","XRA"
"FVNXSL","XRA",134509,506,11.9798675181586,0,0.0210270851224768,0.02901805298511,"G2M","XRA"
"VJSLMH","XRA",619237,2099,6.63413200438604,0,0.076012366687926,-0.0474329280330987,"S","XRA"
"BOQWAC","XRA",866055,2194,7.30057559854744,0,-0.0344864051505316,-0.0172146163483958,"G1","XRA"
"TIHBIJ","XRA",427745,1489,9.7478637973559,0,-0.0192934491709723,-0.0474939456222541,"G1","XRA"
"JPMYEV","XRA",335509,1094,9.23492365331481,0.0286132413735548,-0.063172049610481,0.00990674936077997,"G2M","XRA"
"ORLEJA","XRA",384863,791,14.2201250834713,0,-0.0348964134088315,-0.0427467577922175,"G1","XRA"
"KSDWMZ","XRA",713111,1649,3.32739222926024,0.0419289563616323,0.0608764477547919,-0.00806230589186877,"S","XRA"
"NICKII","XRA",790196,1612,10.2408769469853,0,0.0331683686786412,-0.0800117800449308,"S","XRA"
"XTHDNW","XRA",867004,1869,7.51542092078007,0,-0.0420595770332732,0.0184877445914547,"G2M","XRA"
"PGLYBW","XRA",698232,1689,10.9261678066889,0,-0.072966761081421,0.00360104692179124,"G2M","XRA"
"LKZSHQ","XRA",338020,1524,9.98313709247974,0,-0.00796340057283797,-0.0319688905165802,"G1","XRA"
"PMFPHD","XRA",436164,1764,14.6708577507543,0.0483762988233784,-0.0560588766961885,0.0262660721892213,"G2M","XRA"
"CTWFCP","XRA",371935,1239,5.82843776466318,0,-0.0200711385831675,-0.0417979584116948,"G1","XRA"
"MWHPFD","XRA",15719,307,12.5326038552071,0,-0.0256504307857346,-0.0407394242523548,"G1","XRA"
"AFDCMY","XRA",542400,1120,10.7125737463127,0,0.0436057535563919,-0.0453787719788906,"S","XRA"
"PYEOVS","XRA",1643399,1866,5.55160371887777,0,0.080494470101782,-0.0706790248668855,"S","XRA"
"KMVOCD","XRA",357602,1438,5.44515970268623,0,-0.0677597524520862,-0.0156009563396468,"G1","XRA"
"DBMTIB","XRA",109902,634,8.2373387199505,0,-0.0374477381608589,-0.0402029884963898,"G1","XRA"
"XBWGYZ","XRA",848093,2009,6.25084748960314,0.0211061758557139,-0.00713390722746947,0.00430293828315734,"G2M","XRA"
"GLAKBZ","XRA",549879,1478,5.76199491160783,0,-0.00716031095927305,-0.0513565444810026,"G1","XRA"
"FTPJQW","XRA",926314,2157,8.2553000386478,0,-0.00314508260474834,0.0282543252667294,"G2M","XRA"
"XUWEXI","XRA",170124,1042,12.4838353201194,0.00117561308222238,-0.0504509406764489,-0.052197462103466,"G1","XRA"
"MDDXGC","XRA",441186,1928,5.57021301673217,0.092704664245919,-0.0129574196725093,-0.0491548106207444,"G1","XRA"
"EROKVT","XRA",577799,1665,4.31534149418743,0,0.00998580401204121,-0.0191950458004062,"S","XRA"
"YSOEZP","XRA",327509,964,8.22450680744651,0,-0.0387122823297966,0.00890139528047327,"G2M","XRA"
"BITSTZ","XRA",181148,924,6.76021816415307,0,-0.0556524060765754,-0.0396353601968997,"G1","XRA"
"SBEMEI","XRA",291887,1237,7.89483601530729,0,0.0437850694565652,-0.0721402309529858,"S","XRA"
"DXOMUE","XRA",306204,1033,7.03844495826312,0,-0.0610164288442688,-0.0153775214505873,"G1","XRA"
"GFGREQ","XRA",564205,1399,9.93397789810441,0,0.00511716234348477,-0.0370923796361668,"S","XRA"
"XSHKHO","XRA",569188,1027,10.5163847445835,0,0.0476597165022577,0.0104299585108465,"S","XRA"
"GKWOPZ","XRA",171818,990,5.35508503183601,0,-0.0404207516294344,-0.0103058518677535,"G1","XRA"
"TNGDJS","XRA",333169,1004,9.83644936953918,0,0.0689243305615165,0.0954991105153792,"G2M","XRA"
"QBEEEU","XRA",367927,1022,8.60143452369628,0,0.0321990591678733,0.106985170094357,"G2M","XRA"
"MDZUDX","XRA",219200,924,6.77554744525547,0,-0.0210495482913424,-0.0232149336216062,"G1","XRA"
"CBICAI","XRA",74960,788,5.67235859124867,0,-0.037645183307353,0.00850184986755091,"G2M","XRA"
"ERBYMA","XRA",7564,548,3.97937599153887,0,-0.00669119633450405,0.0135468413395599,"G2M","XRA"
"KTKAKG","XRA",216814,898,13.1970260223048,0,0.00414874401715223,0.00385464882016304,"S","XRA"
"JOPQZR","XRA",138121,555,2.65636651921142,0.0412681634219272,-0.0393715581999434,-0.0484223113648791,"G1","XRA"
"KHQFUU","XRA",248407,892,6.51752969924358,0,0.130857887717269,0.0711560880322758,"S","XRA"
"NXKAUM","XRA",89065,1541,2.82827148711615,0.00449110200415427,-0.0622443648817191,0.0217004642502642,"G2M","XRA"
"ZBUDJT","XRA",112234,2126,4.51378370190851,0.0196019031665984,-0.0837661587878187,-0.075005847200207,"G1","XRA"
"GGDLMA","XRA",6205,614,11.248992747784,0,0.0166897207419581,0.0694105833467483,"G2M","XRA"
"XPAIVG","XRA",219958,1077,9.90189036088708,0,0.0964642816901761,-0.0242245334987121,"S","XRA"
"RKJHBR","XRA",104380,1642,4.86491665069937,0,-0.0849900380264879,0.0173973701306433,"G2M","XRA"
"LRWXUJ","XRA",360775,1076,7.46670362414247,0,-0.0456136169869023,-0.0422849463310548,"G1","XRA"
"OFXACM","XRA",29512,597,5.39102737869341,0,0.00515839698725796,-0.0485481393715432,"S","XRA"
"HGWPMB","XRA",142611,1152,5.88804510171025,0,-0.0549592271730722,0.0271422679108669,"G2M","XRA"
"QANKCS","XRA",72399,549,9.24598406055332,0,-0.0334534791248381,0.0354150655305482,"G2M","XRA"
"XHKDKU","XRA",113614,1324,2.58682908796451,0,-0.0483371203812299,-0.0562587661530523,"G1","XRA"
"FJOKYW","XRA",22686,929,3.07678744600194,0,-0.0610615908625819,0.0395769712706916,"G2M","XRA"
"PBRPDZ","XRA",333869,1092,5.98318502167018,0,0.0206475190152235,0.0781884332604622,"G2M","XRA"
"MEOYOO","XRA",29657,733,11.585797619449,0,0.0187864426873355,-0.0335780855321715,"S","XRA"
"QSLRWT","XRA",11091,506,11.7121990803354,0,-0.0119799566036732,-0.0459777246388359,"G1","XRA"
"SMNDWY","XRA",73282,1171,5.04080128817445,0,-0.0337282920360257,-0.0194569579439423,"G1","XRA"
"EBNSMA","XRA",267862,1081,4.78417991353757,0.000373326563678312,-0.041790373673032,0.0166923620600561,"G2M","XRA"
"TTQUNI","XRA",547175,1832,4.50239868415041,0,0.123454784293576,-0.0354901656248214,"S","XRA"
"HHRVEL","XRA",225880,547,11.2542057729768,0,0.0919867484716909,0.00832394072757096,"S","XRA"
"BYCTLM","XRA",405208,911,9.57064026376577,0,0.0974799643210615,-0.00837661111997034,"S","XRA"
"BAMNSQ","XRA",133162,1032,8.06236013277061,0,-0.0105432352595266,0.0285175629874837,"G2M","XRA"
"TSQPHJ","XRA",190911,1877,4.71319096332846,0,-0.0643539849744146,0.00581737751374169,"G2M","XRA"
"LREXQF","XRA",515368,1268,8.9299296813151,0.0250306577047857,0.000599361335208493,-0.00601482402386873,"S","XRA"
"UMVYCE","XRA",407847,1405,5.27795962701699,0.0164277290258357,0.0150242105586052,0.104350986112572,"G2M","XRA"
"KXEVHA","XRA",214232,1494,5.64901602001568,0.0774860898465215,-0.0585527259690818,0.0459963769427018,"G2M","XRA"
"NDSANZ","XRA",216791,1221,4.126555069168,0,0.0955900987012773,-0.0273157541081771,"S","XRA"
"SYTHFG","XRA",32424,437,6.74500370096225,0,-0.0378239109756158,0.0197693926915957,"G2M","XRA"
"RJRQAQ","XRA",81465,1030,5.39372736758117,0,-0.0345068907013919,0.0381456975844096,"G2M","XRA"
"MQEXCV","XRA",419568,972,6.9063894291271,0.00190672310567059,0.0618216502996963,-0.00422123832609256,"S","XRA"
"WYLVKE","XRA",52510,609,11.1712054846696,0,-0.0232956174453265,-0.0447092430488571,"G1","XRA"
"WBADDV","XRA",44575,386,11.035333707235,0,0.0676770761081706,-0.0273650032885166,"S","XRA"
"ZSOLOE","XRA",288363,967,1.9097457024653,0,0.0232580207716611,0.101083296321055,"G2M","XRA"
"WAPCLU","XRA",416497,1331,11.3587852973731,0,0.0979786091896451,0.0168266015819807,"S","XRA"
"JMUBQN","XRA",55078,1122,5.40869312611206,0,-0.056455273034243,0.0475538809814978,"G2M","XRA"
"FUYGGX","XRA",543339,1193,9.11346323381903,0,0.0167909760989437,0.15467132579009,"G2M","XRA"
"WDFQSM","XRA",398007,1642,13.5359428351763,0,-0.00814151328934196,0.0138859023251218,"G2M","XRA"
"LEQCUB","XRA",329361,880,7.02602918985551,0,0.0179622133727377,-0.0628013487921991,"S","XRA"
"IWYIQA","XRA",479966,1856,8.6714475608689,0,0.0604158419811976,0.154929299942858,"G2M","XRA"
"YMNSKJ","XRA",635701,1506,9.2148667376644,0,0.0150282704455671,-0.0506975265050632,"S","XRA"
"NZDAQC","XRA",261101,1085,9.40019379473843,0.0919184530124358,0.00523774788738098,0.0332503024639285,"G2M","XRA"
"MIONKJ","XRA",89369,944,9.25264912889257,0.0525909431682127,0.0850725694358299,-0.0609005469509651,"S","XRA"
"DBQFYD","XRA",21561,870,7.95881452622791,0,0.0748341797226105,0.045033209142584,"S","XRA"
"KATRUY","XRA",5544,324,3.40909090909091,0.0541125541125541,-0.0304093990989513,-0.0209185129440657,"G1","XRA"
"SEHVCT","XRA",101096,1231,4.81126849726992,0.058360370341062,-0.0466101052946647,0.0202896290583679,"G2M","XRA"
"CCLJBH","XRA",283021,2890,5.55011818910964,0,-0.0368612545611986,-0.0410758734767547,"G1","XRA"
"VPXQCJ","XRA",209522,1814,5.62088945313619,0,0.00766221770213228,-0.000551895223204708,"S","XRA"
"AXAWMY","XRA",637830,1679,6.02307824969036,0,-0.00976733921117956,0.0373287524197804,"G2M","XRA"
"EECKMX","XRA",440640,1038,6.1106572258533,0.017020697167756,0.109930074323275,-0.055355793034814,"S","XRA"
"REQPZR","XRA",536817,1349,6.94519733913047,0,0.10605761144094,-0.0274952664618138,"S","XRA"
"ZRLJEA","XRA",455141,1223,6.74340479104278,0,-0.048625005328756,-0.0745231763204542,"G1","XRA"
"IKSUDY","XRA",426793,1064,6.35296267745722,0,-0.00597067622782619,0.0226873842181819,"G2M","XRA"
"XTFNGD","XRA",124017,855,9.25357007507035,0,0.040766952525668,-0.0653959635059137,"S","XRA"
"GBDQEV","XRA",37923,1063,5.0760752050207,0,-0.0488858928500863,-0.0551703121222811,"G1","XRA"
"OOFSGP","XRA",482468,1381,10.0070885530232,0.00601076133546681,0.0089569202989104,-0.0490319504345453,"S","XRA"
"WAKLVL","XRA",360573,1109,7.05904213571177,0.0399364345084075,0.0597871363277279,0.0424241798136102,"S","XRA"
"NBBIBJ","XRA",257070,1154,5.49577935970747,0,-0.0421859986763062,-0.0762377293085503,"G1","XRA"
"RQUGAF","XRA",95940,1260,3.88680425265791,0,-0.0159039833527604,0.00290844678949032,"G2M","XRA"
"LHUOEV","XRA",14322,700,6.8984778662198,0,0.22933597310091,0.102448321133548,"S","XRA"
"MPJQKO","XRA",10376,875,6.00424055512722,0,0.0681616982246626,0.036597408485212,"S","XRA"
"MNCBAM","XRA",561078,1590,8.59773507426775,0,-0.0289630732631663,0.0172552670379491,"G2M","XRA"
"PXMNIW","XRA",17487,972,3.44827586206897,0.0057185337679419,-0.00624251970148493,0.0425286054393253,"G2M","XRA"
"NVENHX","XRA",503935,1242,12.0239713455108,0.0188516376119936,0.0202463440212083,-0.0233461763995591,"S","XRA"
"YNEAEJ","XRA",159768,645,2.56246557508387,0,-0.00757078833160379,-0.0462854949962968,"G1","XRA"
"SJKMGQ","XRA",273188,1081,10.0923173785086,0,-0.0508412588748697,0.0465687554131313,"G2M","XRA"
"YZXFJO","XRA",181055,753,7.85341470823783,0,-0.0443893135809956,0.0102656812130043,"G2M","XRA"
"YGRANJ","XRA",425899,1411,6.36794169509673,0.00140878471186831,-0.0648812596656501,0.083347807806212,"G2M","XRA"
"GRJHLO","XRA",307856,1099,4.10484122446858,0,0.0404168071792332,-0.00595292318847102,"S","XRA"
"VPPKNU","XRA",43937,281,8.88772560711928,0,-0.0170926820720357,0.00644031554537668,"G2M","XRA"
"AFNAFZ","XRA",666368,1646,5.37330724164426,0,-0.0125479486609422,0.0100234298784672,"G2M","XRA"
"HRQQKO","XRA",584412,1438,7.07993675694544,0.000513336481797088,-0.0285959574182498,0.0105097179446865,"G2M","XRA"
"RYRZOD","XRA",627352,1328,8.20480368278096,0,0.015238028326843,-0.0168571121078245,"S","XRA"
"WONWJV","XRA",519439,1529,12.3207922393197,0,-0.0464907823377075,-0.0673925180342176,"G1","XRA"
"JBBHYQ","XRA",439006,1035,14.0820398810039,0,-0.0471050181513411,-0.0303385995855117,"G1","XRA"
"ZCBSWO","XRA",434979,1435,8.58294308460868,0.000229896155906377,0.0180745721059032,0.0230491412277849,"G2M","XRA"
"CUBVSJ","XRA",1645753,1639,7.84419047086653,0.000364574756965353,-0.0552151677841519,-0.0608675595742755,"G1","XRA"
